embedding,cell_type,factor,mean_z_usage,n_cells
NMF PSI hetero q25,Endothelial cell,N14,0.2970442473888397,7044
NMF PSI hetero q25,Endothelial cell,N15,-1.0880200862884521,7044
NMF PSI hetero q25,Endothelial cell,N16,-0.823832631111145,7044
NMF PSI hetero q25,Endothelial cell,N17,0.4933498799800873,7044
NMF PSI hetero q25,Endothelial cell,N18,-0.7286857962608337,7044
NMF PSI hetero q25,Endothelial cell,N19,-0.7917877435684204,7044
NMF PSI hetero q25,Endothelial cell,N20,-0.8409402370452881,7044
NMF PSI hetero q25,Mesenchymal stem cell,N1,-0.6529096364974976,4755
NMF PSI hetero q25,Mesenchymal stem cell,N2,-0.66718590259552,4755
NMF PSI hetero q25,Mesenchymal stem cell,N3,-0.6382532119750977,4755
NMF PSI hetero q25,Mesenchymal stem cell,N4,-0.6667468547821045,4755
NMF PSI hetero q25,Mesenchymal stem cell,N5,-0.6444180011749268,4755
NMF PSI hetero q25,Mesenchymal stem cell,N6,-0.6454646587371826,4755
NMF PSI hetero q25,Mesenchymal stem cell,N7,-0.42673683166503906,4755
NMF PSI hetero q25,Mesenchymal stem cell,N8,-0.5453318357467651,4755
NMF PSI hetero q25,Mesenchymal stem cell,N9,-0.41435572504997253,4755
NMF PSI hetero q25,Mesenchymal stem cell,N10,0.9373164176940918,4755
NMF PSI hetero q25,Mesenchymal stem cell,N11,0.24558125436306,4755
NMF PSI hetero q25,Mesenchymal stem cell,N12,1.1820988655090332,4755
NMF PSI hetero q25,Mesenchymal stem cell,N13,1.029374122619629,4755
NMF PSI hetero q25,Mesenchymal stem cell,N14,1.2090885639190674,4755
NMF PSI hetero q25,Mesenchymal stem cell,N15,-0.5117293000221252,4755
NMF PSI hetero q25,Mesenchymal stem cell,N16,-0.5979295372962952,4755
NMF PSI hetero q25,Mesenchymal stem cell,N17,1.5887337923049927,4755
NMF PSI hetero q25,Mesenchymal stem cell,N18,-0.07353866845369339,4755
NMF PSI hetero q25,Mesenchymal stem cell,N19,-0.15813639760017395,4755
NMF PSI hetero q25,Mesenchymal stem cell,N20,-0.4594036638736725,4755
NMF PSI hetero q25,Fibroblast,N1,-0.6643776297569275,4600
NMF PSI hetero q25,Fibroblast,N2,-0.6848018765449524,4600
NMF PSI hetero q25,Fibroblast,N3,-0.6560534834861755,4600
NMF PSI hetero q25,Fibroblast,N4,-0.6923413276672363,4600
NMF PSI hetero q25,Fibroblast,N5,-0.6630868315696716,4600
NMF PSI hetero q25,Fibroblast,N6,-0.6677072644233704,4600
NMF PSI hetero q25,Fibroblast,N7,-0.4589548707008362,4600
NMF PSI hetero q25,Fibroblast,N8,-0.5920325517654419,4600
NMF PSI hetero q25,Fibroblast,N9,-0.4590548574924469,4600
NMF PSI hetero q25,Fibroblast,N10,0.8764792680740356,4600
NMF PSI hetero q25,Fibroblast,N11,0.20290063321590424,4600
NMF PSI hetero q25,Fibroblast,N12,1.1121684312820435,4600
NMF PSI hetero q25,Fibroblast,N13,0.9665766358375549,4600
NMF PSI hetero q25,Fibroblast,N14,1.120176911354065,4600
NMF PSI hetero q25,Fibroblast,N15,-0.6034789085388184,4600
NMF PSI hetero q25,Fibroblast,N16,-0.617997944355011,4600
NMF PSI hetero q25,Fibroblast,N17,1.5494823455810547,4600
NMF PSI hetero q25,Fibroblast,N18,-0.12979121506214142,4600
NMF PSI hetero q25,Fibroblast,N19,-0.2315836250782013,4600
NMF PSI hetero q25,Fibroblast,N20,-0.5306052565574646,4600
NMF PSI hetero q25,Hippocampal neuron,N1,1.1393378973007202,4476
NMF PSI hetero q25,Hippocampal neuron,N2,1.0869040489196777,4476
NMF PSI hetero q25,Hippocampal neuron,N3,1.1014471054077148,4476
NMF PSI hetero q25,Hippocampal neuron,N4,1.1101391315460205,4476
NMF PSI hetero q25,Hippocampal neuron,N5,1.0355639457702637,4476
NMF PSI hetero q25,Hippocampal neuron,N6,0.9992499351501465,4476
NMF PSI hetero q25,Hippocampal neuron,N7,1.0030075311660767,4476
NMF PSI hetero q25,Hippocampal neuron,N8,0.7870537638664246,4476
NMF PSI hetero q25,Hippocampal neuron,N9,1.3486052751541138,4476
NMF PSI hetero q25,Hippocampal neuron,N10,-0.9464975595474243,4476
NMF PSI hetero q25,Hippocampal neuron,N11,-0.7405441999435425,4476
NMF PSI hetero q25,Hippocampal neuron,N12,-1.0236430168151855,4476
NMF PSI hetero q25,Hippocampal neuron,N13,-0.9562888741493225,4476
NMF PSI hetero q25,Hippocampal neuron,N14,-0.9164886474609375,4476
NMF PSI hetero q25,Hippocampal neuron,N15,0.8685227632522583,4476
NMF PSI hetero q25,Hippocampal neuron,N16,1.2354953289031982,4476
NMF PSI hetero q25,Hippocampal neuron,N17,-0.7727506756782532,4476
NMF PSI hetero q25,Hippocampal neuron,N18,0.01346123218536377,4476
NMF PSI hetero q25,Hippocampal neuron,N19,0.05855924263596535,4476
NMF PSI hetero q25,Hippocampal neuron,N20,0.21427902579307556,4476
NMF PSI hetero q25,T cell,N1,-0.8590322732925415,3571
NMF PSI hetero q25,T cell,N2,-0.8572500944137573,3571
NMF PSI hetero q25,T cell,N3,-0.8674060702323914,3571
NMF PSI hetero q25,T cell,N4,-0.8593397736549377,3571
NMF PSI hetero q25,T cell,N5,-0.8683457970619202,3571
NMF PSI hetero q25,T cell,N6,-0.8641525506973267,3571
NMF PSI hetero q25,T cell,N7,-0.9063684344291687,3571
NMF PSI hetero q25,T cell,N8,-0.8492941856384277,3571
NMF PSI hetero q25,T cell,N9,-0.8352230191230774,3571
NMF PSI hetero q25,T cell,N10,0.7425391674041748,3571
NMF PSI hetero q25,T cell,N11,1.1202312707901,3571
NMF PSI hetero q25,T cell,N12,0.4535353481769562,3571
NMF PSI hetero q25,T cell,N13,0.6552766561508179,3571
NMF PSI hetero q25,T cell,N14,0.20149464905261993,3571
NMF PSI hetero q25,T cell,N15,-0.6598384976387024,3571
NMF PSI hetero q25,T cell,N16,-0.8654879927635193,3571
NMF PSI hetero q25,T cell,N17,-0.5549212098121643,3571
NMF PSI hetero q25,T cell,N18,-0.7452898025512695,3571
NMF PSI hetero q25,T cell,N19,-0.7158383131027222,3571
NMF PSI hetero q25,T cell,N20,-0.7112955451011658,3571
NMF PSI hetero q25,Intestinal epithelial cell,N1,-0.8488426208496094,3016
NMF PSI hetero q25,Intestinal epithelial cell,N2,-0.8392062783241272,3016
NMF PSI hetero q25,Intestinal epithelial cell,N3,-0.843452513217926,3016
NMF PSI hetero q25,Intestinal epithelial cell,N4,-0.799952507019043,3016
NMF PSI hetero q25,Intestinal epithelial cell,N5,-0.8525973558425903,3016
NMF PSI hetero q25,Intestinal epithelial cell,N6,-0.8556156158447266,3016
NMF PSI hetero q25,Intestinal epithelial cell,N7,-0.7839719653129578,3016
NMF PSI hetero q25,Intestinal epithelial cell,N8,-0.7747557163238525,3016
NMF PSI hetero q25,Intestinal epithelial cell,N9,-0.6068779230117798,3016
NMF PSI hetero q25,Intestinal epithelial cell,N10,0.2259400486946106,3016
NMF PSI hetero q25,Intestinal epithelial cell,N11,0.2969170808792114,3016
NMF PSI hetero q25,Intestinal epithelial cell,N12,0.28051263093948364,3016
NMF PSI hetero q25,Intestinal epithelial cell,N13,0.18167901039123535,3016
NMF PSI hetero q25,Intestinal epithelial cell,N14,0.42661798000335693,3016
NMF PSI hetero q25,Intestinal epithelial cell,N15,-0.2723129987716675,3016
NMF PSI hetero q25,Intestinal epithelial cell,N16,-0.7634546160697937,3016
NMF PSI hetero q25,Intestinal epithelial cell,N17,-0.19153565168380737,3016
NMF PSI hetero q25,Intestinal epithelial cell,N18,-0.6383534073829651,3016
NMF PSI hetero q25,Intestinal epithelial cell,N19,-0.5574355721473694,3016
NMF PSI hetero q25,Intestinal epithelial cell,N20,-0.6558153629302979,3016
NMF PSI hetero q25,T cell precursor,N1,-0.8174847364425659,3002
NMF PSI hetero q25,T cell precursor,N2,-0.7996923923492432,3002
NMF PSI hetero q25,T cell precursor,N3,-0.8120520710945129,3002
NMF PSI hetero q25,T cell precursor,N4,-0.7889823913574219,3002
NMF PSI hetero q25,T cell precursor,N5,-0.8097720742225647,3002
NMF PSI hetero q25,T cell precursor,N6,-0.795052707195282,3002
NMF PSI hetero q25,T cell precursor,N7,-0.7590398788452148,3002
NMF PSI hetero q25,T cell precursor,N8,-0.6867091059684753,3002
NMF PSI hetero q25,T cell precursor,N9,-0.8230078220367432,3002
NMF PSI hetero q25,T cell precursor,N10,0.826110303401947,3002
NMF PSI hetero q25,T cell precursor,N11,1.162247896194458,3002
NMF PSI hetero q25,T cell precursor,N12,0.5892267823219299,3002
NMF PSI hetero q25,T cell precursor,N13,0.753190279006958,3002
NMF PSI hetero q25,T cell precursor,N14,0.41181573271751404,3002
NMF PSI hetero q25,T cell precursor,N15,-0.40838053822517395,3002
NMF PSI hetero q25,T cell precursor,N16,-0.8205231428146362,3002
NMF PSI hetero q25,T cell precursor,N17,-0.3843291103839874,3002
NMF PSI hetero q25,T cell precursor,N18,-0.534335732460022,3002
NMF PSI hetero q25,T cell precursor,N19,-0.4846626818180084,3002
NMF PSI hetero q25,T cell precursor,N20,-0.5165072083473206,3002
NMF PSI hetero q25,Granulocyte,N1,-0.9439405202865601,2860
NMF PSI hetero q25,Granulocyte,N2,-0.950964093208313,2860
NMF PSI hetero q25,Granulocyte,N3,-0.966895580291748,2860
NMF PSI hetero q25,Granulocyte,N4,-0.9895525574684143,2860
NMF PSI hetero q25,Granulocyte,N5,-0.9531331658363342,2860
NMF PSI hetero q25,Granulocyte,N6,-0.9612733125686646,2860
NMF PSI hetero q25,Granulocyte,N7,-1.2347558736801147,2860
NMF PSI hetero q25,Granulocyte,N8,-1.1143320798873901,2860
NMF PSI hetero q25,Granulocyte,N9,-1.1484754085540771,2860
NMF PSI hetero q25,Granulocyte,N10,0.14335337281227112,2860
NMF PSI hetero q25,Granulocyte,N11,0.6340780854225159,2860
NMF PSI hetero q25,Granulocyte,N12,-0.22407266497612,2860
NMF PSI hetero q25,Granulocyte,N13,0.01541152223944664,2860
NMF PSI hetero q25,Granulocyte,N14,-0.6561052799224854,2860
NMF PSI hetero q25,Granulocyte,N15,-1.3609000444412231,2860
NMF PSI hetero q25,Granulocyte,N16,-1.0289801359176636,2860
NMF PSI hetero q25,Granulocyte,N17,-1.0758668184280396,2860
NMF PSI hetero q25,Granulocyte,N18,-1.0920499563217163,2860
NMF PSI hetero q25,Granulocyte,N19,-1.0987749099731445,2860
NMF PSI hetero q25,Granulocyte,N20,-0.9907934069633484,2860
NMF PSI hetero q25,Hematopoietic stem cell,N1,-0.5862203240394592,2748
NMF PSI hetero q25,Hematopoietic stem cell,N2,-0.48383527994155884,2748
NMF PSI hetero q25,Hematopoietic stem cell,N3,-0.5008180737495422,2748
NMF PSI hetero q25,Hematopoietic stem cell,N4,-0.41147133708000183,2748
NMF PSI hetero q25,Hematopoietic stem cell,N5,-0.4448058605194092,2748
NMF PSI hetero q25,Hematopoietic stem cell,N6,-0.3756081759929657,2748
NMF PSI hetero q25,Hematopoietic stem cell,N7,-0.12603823840618134,2748
NMF PSI hetero q25,Hematopoietic stem cell,N8,0.09466629475355148,2748
NMF PSI hetero q25,Hematopoietic stem cell,N9,-0.6244567036628723,2748
NMF PSI hetero q25,Hematopoietic stem cell,N10,1.1394466161727905,2748
NMF PSI hetero q25,Hematopoietic stem cell,N11,1.1082793474197388,2748
NMF PSI hetero q25,Hematopoietic stem cell,N12,1.229066014289856,2748
NMF PSI hetero q25,Hematopoietic stem cell,N13,1.1436944007873535,2748
NMF PSI hetero q25,Hematopoietic stem cell,N14,1.3962297439575195,2748
NMF PSI hetero q25,Hematopoietic stem cell,N15,0.5302366614341736,2748
NMF PSI hetero q25,Hematopoietic stem cell,N16,-0.5886412858963013,2748
NMF PSI hetero q25,Hematopoietic stem cell,N17,0.8267490863800049,2748
NMF PSI hetero q25,Hematopoietic stem cell,N18,0.6387310028076172,2748
NMF PSI hetero q25,Hematopoietic stem cell,N19,0.7238180041313171,2748
NMF PSI hetero q25,Hematopoietic stem cell,N20,0.5320096015930176,2748
NMF PSI hetero q25,Other immune cell,N1,-0.8703300952911377,2562
NMF PSI hetero q25,Other immune cell,N2,-0.8684987425804138,2562
NMF PSI hetero q25,Other immune cell,N3,-0.8780767917633057,2562
NMF PSI hetero q25,Other immune cell,N4,-0.8834980130195618,2562
NMF PSI hetero q25,Other immune cell,N5,-0.8697256445884705,2562
NMF PSI hetero q25,Other immune cell,N6,-0.8643015623092651,2562
NMF PSI hetero q25,Other immune cell,N7,-0.9646260738372803,2562
NMF PSI hetero q25,Other immune cell,N8,-0.8763074278831482,2562
NMF PSI hetero q25,Other immune cell,N9,-0.9672951698303223,2562
NMF PSI hetero q25,Other immune cell,N10,0.48557963967323303,2562
NMF PSI hetero q25,Other immune cell,N11,0.776398241519928,2562
NMF PSI hetero q25,Other immune cell,N12,0.25976842641830444,2562
NMF PSI hetero q25,Other immune cell,N13,0.40713268518447876,2562
NMF PSI hetero q25,Other immune cell,N14,-0.0011976291425526142,2562
NMF PSI hetero q25,Other immune cell,N15,-0.909162163734436,2562
NMF PSI hetero q25,Other immune cell,N16,-0.9163686037063599,2562
NMF PSI hetero q25,Other immune cell,N17,-0.42822128534317017,2562
NMF PSI hetero q25,Other immune cell,N18,-0.7220365405082703,2562
NMF PSI hetero q25,Other immune cell,N19,-0.7201085686683655,2562
NMF PSI hetero q25,Other immune cell,N20,-0.7103561162948608,2562
NMF PSI hetero q25,Skeletal muscle cell,N1,-0.8511916399002075,2460
NMF PSI hetero q25,Skeletal muscle cell,N2,-0.882725179195404,2460
NMF PSI hetero q25,Skeletal muscle cell,N3,-0.8736388683319092,2460
NMF PSI hetero q25,Skeletal muscle cell,N4,-0.8921368718147278,2460
NMF PSI hetero q25,Skeletal muscle cell,N5,-0.8885495066642761,2460
NMF PSI hetero q25,Skeletal muscle cell,N6,-0.9048777222633362,2460
NMF PSI hetero q25,Skeletal muscle cell,N7,-0.926838219165802,2460
NMF PSI hetero q25,Skeletal muscle cell,N8,-1.0001280307769775,2460
NMF PSI hetero q25,Skeletal muscle cell,N9,-0.52403324842453,2460
NMF PSI hetero q25,Skeletal muscle cell,N10,0.5122830271720886,2460
NMF PSI hetero q25,Skeletal muscle cell,N11,0.37757691740989685,2460
NMF PSI hetero q25,Skeletal muscle cell,N12,0.5043161511421204,2460
NMF PSI hetero q25,Skeletal muscle cell,N13,0.5034911632537842,2460
NMF PSI hetero q25,Skeletal muscle cell,N14,0.38107243180274963,2460
NMF PSI hetero q25,Skeletal muscle cell,N15,-0.9878485202789307,2460
NMF PSI hetero q25,Skeletal muscle cell,N16,-0.7805522680282593,2460
NMF PSI hetero q25,Skeletal muscle cell,N17,0.42070308327674866,2460
NMF PSI hetero q25,Skeletal muscle cell,N18,-0.8971385955810547,2460
NMF PSI hetero q25,Skeletal muscle cell,N19,-0.9288820624351501,2460
NMF PSI hetero q25,Skeletal muscle cell,N20,-0.952452540397644,2460
NMF PSI hetero q25,Macrophage,N1,-0.8683575391769409,2129
NMF PSI hetero q25,Macrophage,N2,-0.8663162589073181,2129
NMF PSI hetero q25,Macrophage,N3,-0.8760640025138855,2129
NMF PSI hetero q25,Macrophage,N4,-0.8769508004188538,2129
NMF PSI hetero q25,Macrophage,N5,-0.8684532046318054,2129
NMF PSI hetero q25,Macrophage,N6,-0.8621726632118225,2129
NMF PSI hetero q25,Macrophage,N7,-0.9404096007347107,2129
NMF PSI hetero q25,Macrophage,N8,-0.8606427907943726,2129
NMF PSI hetero q25,Macrophage,N9,-0.9097597599029541,2129
NMF PSI hetero q25,Macrophage,N10,0.6489913463592529,2129
NMF PSI hetero q25,Macrophage,N11,0.9746801257133484,2129
NMF PSI hetero q25,Macrophage,N12,0.3835838735103607,2129
NMF PSI hetero q25,Macrophage,N13,0.5688599348068237,2129
NMF PSI hetero q25,Macrophage,N14,0.09900316596031189,2129
NMF PSI hetero q25,Macrophage,N15,-0.8282422423362732,2129
NMF PSI hetero q25,Macrophage,N16,-0.8993754982948303,2129
NMF PSI hetero q25,Macrophage,N17,-0.43653762340545654,2129
NMF PSI hetero q25,Macrophage,N18,-0.7105177640914917,2129
NMF PSI hetero q25,Macrophage,N19,-0.7034934163093567,2129
NMF PSI hetero q25,Macrophage,N20,-0.6941758990287781,2129
NMF PSI hetero q25,Smooth muscle cell,N1,-0.76012122631073,2034
NMF PSI hetero q25,Smooth muscle cell,N2,-0.7712998986244202,2034
NMF PSI hetero q25,Smooth muscle cell,N3,-0.7616046071052551,2034
NMF PSI hetero q25,Smooth muscle cell,N4,-0.7970978617668152,2034
NMF PSI hetero q25,Smooth muscle cell,N5,-0.7542482614517212,2034
NMF PSI hetero q25,Smooth muscle cell,N6,-0.750486433506012,2034
NMF PSI hetero q25,Smooth muscle cell,N7,-0.7062786817550659,2034
NMF PSI hetero q25,Smooth muscle cell,N8,-0.7403314709663391,2034
NMF PSI hetero q25,Smooth muscle cell,N9,-0.7141491174697876,2034
NMF PSI hetero q25,Smooth muscle cell,N10,0.8217098116874695,2034
NMF PSI hetero q25,Smooth muscle cell,N11,0.5606895685195923,2034
NMF PSI hetero q25,Smooth muscle cell,N12,0.8472775220870972,2034
NMF PSI hetero q25,Smooth muscle cell,N13,0.8494825959205627,2034
NMF PSI hetero q25,Smooth muscle cell,N14,0.6799026727676392,2034
NMF PSI hetero q25,Smooth muscle cell,N15,-0.8958558440208435,2034
NMF PSI hetero q25,Smooth muscle cell,N16,-0.771976113319397,2034
NMF PSI hetero q25,Smooth muscle cell,N17,0.9567208886146545,2034
NMF PSI hetero q25,Smooth muscle cell,N18,-0.3907245099544525,2034
NMF PSI hetero q25,Smooth muscle cell,N19,-0.47835037112236023,2034
NMF PSI hetero q25,Smooth muscle cell,N20,-0.6087494492530823,2034
NMF PSI hetero q25,Pancreatic endocrine cell,N1,-0.15245012938976288,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N2,-0.16142579913139343,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N3,-0.1472102403640747,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N4,-0.11366911977529526,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N5,-0.17241014540195465,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N6,-0.18351659178733826,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N7,-0.012376099824905396,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N8,-0.08964842557907104,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N9,0.013635377399623394,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N10,0.29804733395576477,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N11,0.05891292169690132,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N12,0.490869402885437,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N13,0.3339763879776001,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N14,0.6667742729187012,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N15,0.18899880349636078,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N16,-0.06674622744321823,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N17,0.5904828310012817,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N18,-0.012016848661005497,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N19,0.02448410354554653,1444
NMF PSI hetero q25,Pancreatic endocrine cell,N20,-0.13188819587230682,1444
NMF PSI hetero q25,Oligodendrocyte,N1,0.07331497222185135,1360
NMF PSI hetero q25,Oligodendrocyte,N2,0.058192770928144455,1360
NMF PSI hetero q25,Oligodendrocyte,N3,0.07374178618192673,1360
NMF PSI hetero q25,Oligodendrocyte,N4,0.01955459639430046,1360
NMF PSI hetero q25,Oligodendrocyte,N5,0.11012112349271774,1360
NMF PSI hetero q25,Oligodendrocyte,N6,0.11158058792352676,1360
NMF PSI hetero q25,Oligodendrocyte,N7,0.14293265342712402,1360
NMF PSI hetero q25,Oligodendrocyte,N8,0.11826424300670624,1360
NMF PSI hetero q25,Oligodendrocyte,N9,-0.09333005547523499,1360
NMF PSI hetero q25,Oligodendrocyte,N10,0.5256789922714233,1360
NMF PSI hetero q25,Oligodendrocyte,N11,-0.010928619652986526,1360
NMF PSI hetero q25,Oligodendrocyte,N12,0.7189567685127258,1360
NMF PSI hetero q25,Oligodendrocyte,N13,0.6130731701850891,1360
NMF PSI hetero q25,Oligodendrocyte,N14,0.6623693704605103,1360
NMF PSI hetero q25,Oligodendrocyte,N15,-0.19984851777553558,1360
NMF PSI hetero q25,Oligodendrocyte,N16,-0.004843038972467184,1360
NMF PSI hetero q25,Oligodendrocyte,N17,1.2500648498535156,1360
NMF PSI hetero q25,Oligodendrocyte,N18,0.4162476062774658,1360
NMF PSI hetero q25,Oligodendrocyte,N19,0.31026190519332886,1360
NMF PSI hetero q25,Oligodendrocyte,N20,0.18832094967365265,1360
NMF PSI hetero q25,Specialized intestinal cell,N1,-0.7570492029190063,1342
NMF PSI hetero q25,Specialized intestinal cell,N2,-0.7075332403182983,1342
NMF PSI hetero q25,Specialized intestinal cell,N3,-0.7135478854179382,1342
NMF PSI hetero q25,Specialized intestinal cell,N4,-0.6359540820121765,1342
NMF PSI hetero q25,Specialized intestinal cell,N5,-0.708364725112915,1342
NMF PSI hetero q25,Specialized intestinal cell,N6,-0.6899382472038269,1342
NMF PSI hetero q25,Specialized intestinal cell,N7,-0.4601007401943207,1342
NMF PSI hetero q25,Specialized intestinal cell,N8,-0.388691782951355,1342
NMF PSI hetero q25,Specialized intestinal cell,N9,-0.5562349557876587,1342
NMF PSI hetero q25,Specialized intestinal cell,N10,0.5165818929672241,1342
NMF PSI hetero q25,Specialized intestinal cell,N11,0.386871874332428,1342
NMF PSI hetero q25,Specialized intestinal cell,N12,0.71463543176651,1342
NMF PSI hetero q25,Specialized intestinal cell,N13,0.5166287422180176,1342
NMF PSI hetero q25,Specialized intestinal cell,N14,0.9821262359619141,1342
NMF PSI hetero q25,Specialized intestinal cell,N15,0.21236883103847504,1342
NMF PSI hetero q25,Specialized intestinal cell,N16,-0.6707577705383301,1342
NMF PSI hetero q25,Specialized intestinal cell,N17,0.43627437949180603,1342
NMF PSI hetero q25,Specialized intestinal cell,N18,-0.024992933496832848,1342
NMF PSI hetero q25,Specialized intestinal cell,N19,0.082010917365551,1342
NMF PSI hetero q25,Specialized intestinal cell,N20,-0.1244351714849472,1342
NMF PSI hetero q25,Monocyte,N1,-0.8538971543312073,1281
NMF PSI hetero q25,Monocyte,N2,-0.8371909856796265,1281
NMF PSI hetero q25,Monocyte,N3,-0.8483802080154419,1281
NMF PSI hetero q25,Monocyte,N4,-0.8545930981636047,1281
NMF PSI hetero q25,Monocyte,N5,-0.8260444402694702,1281
NMF PSI hetero q25,Monocyte,N6,-0.8030007481575012,1281
NMF PSI hetero q25,Monocyte,N7,-0.8380038142204285,1281
NMF PSI hetero q25,Monocyte,N8,-0.713495135307312,1281
NMF PSI hetero q25,Monocyte,N9,-1.0117223262786865,1281
NMF PSI hetero q25,Monocyte,N10,0.9388595223426819,1281
NMF PSI hetero q25,Monocyte,N11,1.165776014328003,1281
NMF PSI hetero q25,Monocyte,N12,0.7159227728843689,1281
NMF PSI hetero q25,Monocyte,N13,0.8853104114532471,1281
NMF PSI hetero q25,Monocyte,N14,0.4404468834400177,1281
NMF PSI hetero q25,Monocyte,N15,-0.7538377046585083,1281
NMF PSI hetero q25,Monocyte,N16,-0.9221379160881042,1281
NMF PSI hetero q25,Monocyte,N17,0.04268823191523552,1281
NMF PSI hetero q25,Monocyte,N18,-0.3757423460483551,1281
NMF PSI hetero q25,Monocyte,N19,-0.39469483494758606,1281
NMF PSI hetero q25,Monocyte,N20,-0.43495920300483704,1281
NMF PSI hetero q25,Immune progenitor,N1,-0.7960072159767151,1204
NMF PSI hetero q25,Immune progenitor,N2,-0.7584856152534485,1204
NMF PSI hetero q25,Immune progenitor,N3,-0.7717493176460266,1204
NMF PSI hetero q25,Immune progenitor,N4,-0.7367947697639465,1204
NMF PSI hetero q25,Immune progenitor,N5,-0.751642644405365,1204
NMF PSI hetero q25,Immune progenitor,N6,-0.719108521938324,1204
NMF PSI hetero q25,Immune progenitor,N7,-0.6707260012626648,1204
NMF PSI hetero q25,Immune progenitor,N8,-0.531395673751831,1204
NMF PSI hetero q25,Immune progenitor,N9,-0.8302742838859558,1204
NMF PSI hetero q25,Immune progenitor,N10,0.9680920839309692,1204
NMF PSI hetero q25,Immune progenitor,N11,1.2465158700942993,1204
NMF PSI hetero q25,Immune progenitor,N12,0.7693912386894226,1204
NMF PSI hetero q25,Immune progenitor,N13,0.9023560285568237,1204
NMF PSI hetero q25,Immune progenitor,N14,0.6224253177642822,1204
NMF PSI hetero q25,Immune progenitor,N15,-0.2828686535358429,1204
NMF PSI hetero q25,Immune progenitor,N16,-0.8167838454246521,1204
NMF PSI hetero q25,Immune progenitor,N17,-0.09991459548473358,1204
NMF PSI hetero q25,Immune progenitor,N18,-0.2439822554588318,1204
NMF PSI hetero q25,Immune progenitor,N19,-0.19476884603500366,1204
NMF PSI hetero q25,Immune progenitor,N20,-0.253914475440979,1204
NMF PSI hetero q25,Basal epithelial cell,N1,-0.593256413936615,1148
NMF PSI hetero q25,Basal epithelial cell,N2,-0.5626623034477234,1148
NMF PSI hetero q25,Basal epithelial cell,N3,-0.5382473468780518,1148
NMF PSI hetero q25,Basal epithelial cell,N4,-0.4900929927825928,1148
NMF PSI hetero q25,Basal epithelial cell,N5,-0.5585360527038574,1148
NMF PSI hetero q25,Basal epithelial cell,N6,-0.5456158518791199,1148
NMF PSI hetero q25,Basal epithelial cell,N7,-0.08402661979198456,1148
NMF PSI hetero q25,Basal epithelial cell,N8,-0.1735212802886963,1148
NMF PSI hetero q25,Basal epithelial cell,N9,-0.2451474666595459,1148
NMF PSI hetero q25,Basal epithelial cell,N10,1.0530011653900146,1148
NMF PSI hetero q25,Basal epithelial cell,N11,0.3570628762245178,1148
NMF PSI hetero q25,Basal epithelial cell,N12,1.4401365518569946,1148
NMF PSI hetero q25,Basal epithelial cell,N13,1.1544761657714844,1148
NMF PSI hetero q25,Basal epithelial cell,N14,1.740953803062439,1148
NMF PSI hetero q25,Basal epithelial cell,N15,0.43359652161598206,1148
NMF PSI hetero q25,Basal epithelial cell,N16,-0.4567277133464813,1148
NMF PSI hetero q25,Basal epithelial cell,N17,1.7552341222763062,1148
NMF PSI hetero q25,Basal epithelial cell,N18,0.4328731596469879,1148
NMF PSI hetero q25,Basal epithelial cell,N19,0.47403252124786377,1148
NMF PSI hetero q25,Basal epithelial cell,N20,-0.015961479395627975,1148
NMF PSI hetero q25,Urogenital epithelial cell,N1,-0.5987951755523682,1008
NMF PSI hetero q25,Urogenital epithelial cell,N2,-0.5373210310935974,1008
NMF PSI hetero q25,Urogenital epithelial cell,N3,-0.5277680158615112,1008
NMF PSI hetero q25,Urogenital epithelial cell,N4,-0.43844863772392273,1008
NMF PSI hetero q25,Urogenital epithelial cell,N5,-0.5379555821418762,1008
NMF PSI hetero q25,Urogenital epithelial cell,N6,-0.5101560354232788,1008
NMF PSI hetero q25,Urogenital epithelial cell,N7,-0.05445930361747742,1008
NMF PSI hetero q25,Urogenital epithelial cell,N8,-0.051616769284009933,1008
NMF PSI hetero q25,Urogenital epithelial cell,N9,-0.28154194355010986,1008
NMF PSI hetero q25,Urogenital epithelial cell,N10,0.9997297525405884,1008
NMF PSI hetero q25,Urogenital epithelial cell,N11,0.5177878141403198,1008
NMF PSI hetero q25,Urogenital epithelial cell,N12,1.356969952583313,1008
NMF PSI hetero q25,Urogenital epithelial cell,N13,1.0686920881271362,1008
NMF PSI hetero q25,Urogenital epithelial cell,N14,1.7214912176132202,1008
