embedding,cell_type,factor,mean_z_usage,n_cells
atlas SP,Pancreatic ductal cell,F18,-0.05196300894021988,226
atlas SP,Pancreatic ductal cell,F19,-0.1564532071352005,226
atlas SP,Pancreatic ductal cell,F20,-0.06147285923361778,226
atlas SP,Oligodendrocyte precursor,F1,-0.5567443370819092,204
atlas SP,Oligodendrocyte precursor,F2,-0.41342130303382874,204
atlas SP,Oligodendrocyte precursor,F3,-0.21224437654018402,204
atlas SP,Oligodendrocyte precursor,F4,-0.25792771577835083,204
atlas SP,Oligodendrocyte precursor,F5,-0.32989501953125,204
atlas SP,Oligodendrocyte precursor,F6,-0.29754772782325745,204
atlas SP,Oligodendrocyte precursor,F7,-0.22794564068317413,204
atlas SP,Oligodendrocyte precursor,F8,-0.18896301090717316,204
atlas SP,Oligodendrocyte precursor,F9,-0.26846739649772644,204
atlas SP,Oligodendrocyte precursor,F10,3.182605028152466,204
atlas SP,Oligodendrocyte precursor,F11,-0.1727685034275055,204
atlas SP,Oligodendrocyte precursor,F12,-0.24217842519283295,204
atlas SP,Oligodendrocyte precursor,F13,-0.7013204097747803,204
atlas SP,Oligodendrocyte precursor,F14,-0.23798060417175293,204
atlas SP,Oligodendrocyte precursor,F15,-0.305899053812027,204
atlas SP,Oligodendrocyte precursor,F16,-0.14510184526443481,204
atlas SP,Oligodendrocyte precursor,F17,-0.2179846465587616,204
atlas SP,Oligodendrocyte precursor,F18,-0.22696928679943085,204
atlas SP,Oligodendrocyte precursor,F19,-0.1666753739118576,204
atlas SP,Oligodendrocyte precursor,F20,-0.1041688323020935,204
atlas SP,Hematopoietic progenitor,F1,-0.5636672973632812,157
atlas SP,Hematopoietic progenitor,F2,-0.39713215827941895,157
atlas SP,Hematopoietic progenitor,F3,-0.5865421891212463,157
atlas SP,Hematopoietic progenitor,F4,-0.29146355390548706,157
atlas SP,Hematopoietic progenitor,F5,-0.32517775893211365,157
atlas SP,Hematopoietic progenitor,F6,0.07583548128604889,157
atlas SP,Hematopoietic progenitor,F7,-0.0835215300321579,157
atlas SP,Hematopoietic progenitor,F8,-0.3678009808063507,157
atlas SP,Hematopoietic progenitor,F9,0.9651709198951721,157
atlas SP,Hematopoietic progenitor,F10,-0.3025348484516144,157
atlas SP,Hematopoietic progenitor,F11,-0.08951672166585922,157
atlas SP,Hematopoietic progenitor,F12,0.18062986433506012,157
atlas SP,Hematopoietic progenitor,F13,1.0752018690109253,157
atlas SP,Hematopoietic progenitor,F14,-0.26440078020095825,157
atlas SP,Hematopoietic progenitor,F15,0.45453473925590515,157
atlas SP,Hematopoietic progenitor,F16,0.6194328665733337,157
atlas SP,Hematopoietic progenitor,F17,0.32219046354293823,157
atlas SP,Hematopoietic progenitor,F18,0.2492184191942215,157
atlas SP,Hematopoietic progenitor,F19,-0.06501755863428116,157
atlas SP,Hematopoietic progenitor,F20,-0.016569793224334717,157
atlas SP,Alveolar epithelial cell,F1,-0.5703117251396179,156
atlas SP,Alveolar epithelial cell,F2,-0.39522695541381836,156
atlas SP,Alveolar epithelial cell,F3,-0.6061283349990845,156
atlas SP,Alveolar epithelial cell,F4,-0.2663387358188629,156
atlas SP,Alveolar epithelial cell,F5,-0.3232741355895996,156
atlas SP,Alveolar epithelial cell,F6,0.06825803220272064,156
atlas SP,Alveolar epithelial cell,F7,0.13205097615718842,156
atlas SP,Alveolar epithelial cell,F8,-0.42913001775741577,156
atlas SP,Alveolar epithelial cell,F9,-0.07324513047933578,156
atlas SP,Alveolar epithelial cell,F10,0.7038760781288147,156
atlas SP,Alveolar epithelial cell,F11,-0.009502380155026913,156
atlas SP,Alveolar epithelial cell,F12,0.2781997621059418,156
atlas SP,Alveolar epithelial cell,F13,0.6227350234985352,156
atlas SP,Alveolar epithelial cell,F14,-0.28416046500205994,156
atlas SP,Alveolar epithelial cell,F15,-0.008781107142567635,156
atlas SP,Alveolar epithelial cell,F16,-0.08862370997667313,156
atlas SP,Alveolar epithelial cell,F17,0.04612615332007408,156
atlas SP,Alveolar epithelial cell,F18,0.034903865307569504,156
atlas SP,Alveolar epithelial cell,F19,0.038108907639980316,156
atlas SP,Alveolar epithelial cell,F20,0.26004791259765625,156
atlas SP,Kidney tubular cell,F1,-0.5574349761009216,140
atlas SP,Kidney tubular cell,F2,-0.3776587247848511,140
atlas SP,Kidney tubular cell,F3,-0.5875268578529358,140
atlas SP,Kidney tubular cell,F4,-0.2779000401496887,140
atlas SP,Kidney tubular cell,F5,-0.30616429448127747,140
atlas SP,Kidney tubular cell,F6,0.163263738155365,140
atlas SP,Kidney tubular cell,F7,-0.1423570066690445,140
atlas SP,Kidney tubular cell,F8,-0.4087871015071869,140
atlas SP,Kidney tubular cell,F9,0.06528684496879578,140
atlas SP,Kidney tubular cell,F10,0.42656466364860535,140
atlas SP,Kidney tubular cell,F11,0.08049284666776657,140
atlas SP,Kidney tubular cell,F12,0.04528700187802315,140
atlas SP,Kidney tubular cell,F13,0.6383628845214844,140
atlas SP,Kidney tubular cell,F14,-0.24169981479644775,140
atlas SP,Kidney tubular cell,F15,-0.13835082948207855,140
atlas SP,Kidney tubular cell,F16,0.15066145360469818,140
atlas SP,Kidney tubular cell,F17,0.062390029430389404,140
atlas SP,Kidney tubular cell,F18,0.48143690824508667,140
atlas SP,Kidney tubular cell,F19,0.025159304961562157,140
atlas SP,Kidney tubular cell,F20,0.2943659722805023,140
atlas SP,Neuroepithelial cell,F1,-0.5146771669387817,117
atlas SP,Neuroepithelial cell,F2,-0.3334049582481384,117
atlas SP,Neuroepithelial cell,F3,-0.46833717823028564,117
atlas SP,Neuroepithelial cell,F4,-0.19444866478443146,117
atlas SP,Neuroepithelial cell,F5,-0.2389254868030548,117
atlas SP,Neuroepithelial cell,F6,0.15742799639701843,117
atlas SP,Neuroepithelial cell,F7,-0.05997882038354874,117
atlas SP,Neuroepithelial cell,F8,-0.15853866934776306,117
atlas SP,Neuroepithelial cell,F9,-0.055803198367357254,117
atlas SP,Neuroepithelial cell,F10,0.6567880511283875,117
atlas SP,Neuroepithelial cell,F11,0.08128785341978073,117
atlas SP,Neuroepithelial cell,F12,0.02852511778473854,117
atlas SP,Neuroepithelial cell,F13,0.24699734151363373,117
atlas SP,Neuroepithelial cell,F14,-0.00032895428012125194,117
atlas SP,Neuroepithelial cell,F15,0.18411770462989807,117
atlas SP,Neuroepithelial cell,F16,0.19800736010074615,117
atlas SP,Neuroepithelial cell,F17,0.4851173758506775,117
atlas SP,Neuroepithelial cell,F18,0.39329132437705994,117
atlas SP,Neuroepithelial cell,F19,0.29972386360168457,117
atlas SP,Neuroepithelial cell,F20,1.758467197418213,117
atlas SP,Enteroendocrine cell,F1,-0.5176987648010254,108
atlas SP,Enteroendocrine cell,F2,-0.27794861793518066,108
atlas SP,Enteroendocrine cell,F3,-0.4985302686691284,108
atlas SP,Enteroendocrine cell,F4,-0.20643222332000732,108
atlas SP,Enteroendocrine cell,F5,-0.2513236701488495,108
atlas SP,Enteroendocrine cell,F6,-0.2978929579257965,108
atlas SP,Enteroendocrine cell,F7,0.028541631996631622,108
atlas SP,Enteroendocrine cell,F8,-0.2813746929168701,108
atlas SP,Enteroendocrine cell,F9,0.39617443084716797,108
atlas SP,Enteroendocrine cell,F10,0.06729248911142349,108
atlas SP,Enteroendocrine cell,F11,1.1288236379623413,108
atlas SP,Enteroendocrine cell,F12,1.5273363590240479,108
atlas SP,Enteroendocrine cell,F13,0.9885790348052979,108
atlas SP,Enteroendocrine cell,F14,0.04747476801276207,108
atlas SP,Enteroendocrine cell,F15,0.27235063910484314,108
atlas SP,Enteroendocrine cell,F16,0.40627822279930115,108
atlas SP,Enteroendocrine cell,F17,0.407185435295105,108
atlas SP,Enteroendocrine cell,F18,0.5990570783615112,108
atlas SP,Enteroendocrine cell,F19,0.7038617134094238,108
atlas SP,Enteroendocrine cell,F20,0.15195588767528534,108
atlas SP,Airway epithelial cell,F1,-0.5659821629524231,102
atlas SP,Airway epithelial cell,F2,-0.3889675438404083,102
atlas SP,Airway epithelial cell,F3,-0.6014291644096375,102
atlas SP,Airway epithelial cell,F4,-0.29824280738830566,102
atlas SP,Airway epithelial cell,F5,-0.3336905241012573,102
atlas SP,Airway epithelial cell,F6,-0.33244767785072327,102
atlas SP,Airway epithelial cell,F7,0.008669886738061905,102
atlas SP,Airway epithelial cell,F8,-0.41928452253341675,102
atlas SP,Airway epithelial cell,F9,-0.19691312313079834,102
atlas SP,Airway epithelial cell,F10,0.543480396270752,102
atlas SP,Airway epithelial cell,F11,-0.056404512375593185,102
atlas SP,Airway epithelial cell,F12,0.2457185685634613,102
atlas SP,Airway epithelial cell,F13,1.1032546758651733,102
atlas SP,Airway epithelial cell,F14,-0.2858244776725769,102
atlas SP,Airway epithelial cell,F15,-0.09949405491352081,102
atlas SP,Airway epithelial cell,F16,-0.09283670037984848,102
atlas SP,Airway epithelial cell,F17,0.011341906152665615,102
atlas SP,Airway epithelial cell,F18,-0.009794148616492748,102
atlas SP,Airway epithelial cell,F19,0.016976505517959595,102
atlas SP,Airway epithelial cell,F20,0.005275956355035305,102
atlas SP,Lymphatic endothelial cell,F1,-0.5728338956832886,91
atlas SP,Lymphatic endothelial cell,F2,-0.41980069875717163,91
atlas SP,Lymphatic endothelial cell,F3,-0.6114463210105896,91
atlas SP,Lymphatic endothelial cell,F4,-0.30575528740882874,91
atlas SP,Lymphatic endothelial cell,F5,-0.34103891253471375,91
atlas SP,Lymphatic endothelial cell,F6,1.4575809240341187,91
atlas SP,Lymphatic endothelial cell,F7,-0.1866626888513565,91
atlas SP,Lymphatic endothelial cell,F8,-0.4539019763469696,91
atlas SP,Lymphatic endothelial cell,F9,-0.18134261667728424,91
atlas SP,Lymphatic endothelial cell,F10,0.5801841616630554,91
atlas SP,Lymphatic endothelial cell,F11,-0.11463476717472076,91
atlas SP,Lymphatic endothelial cell,F12,-0.14485080540180206,91
atlas SP,Lymphatic endothelial cell,F13,-0.548685610294342,91
atlas SP,Lymphatic endothelial cell,F14,-0.3079223036766052,91
atlas SP,Lymphatic endothelial cell,F15,0.021246377378702164,91
atlas SP,Lymphatic endothelial cell,F16,-0.0868416279554367,91
atlas SP,Lymphatic endothelial cell,F17,-0.11735477298498154,91
atlas SP,Lymphatic endothelial cell,F18,-0.18121427297592163,91
atlas SP,Lymphatic endothelial cell,F19,-0.3348020315170288,91
atlas SP,Lymphatic endothelial cell,F20,-0.06949587166309357,91
atlas SP,Kidney glomerular cell,F1,-0.5486552715301514,77
atlas SP,Kidney glomerular cell,F2,-0.34361532330513,77
atlas SP,Kidney glomerular cell,F3,-0.5719315409660339,77
atlas SP,Kidney glomerular cell,F4,-0.24447523057460785,77
atlas SP,Kidney glomerular cell,F5,-0.2662501037120819,77
atlas SP,Kidney glomerular cell,F6,0.8437278866767883,77
atlas SP,Kidney glomerular cell,F7,-0.026586556807160378,77
atlas SP,Kidney glomerular cell,F8,-0.3463763892650604,77
atlas SP,Kidney glomerular cell,F9,0.11489832401275635,77
atlas SP,Kidney glomerular cell,F10,0.5971124172210693,77
atlas SP,Kidney glomerular cell,F11,0.08146852999925613,77
atlas SP,Kidney glomerular cell,F12,0.1499856561422348,77
atlas SP,Kidney glomerular cell,F13,-0.14988800883293152,77
atlas SP,Kidney glomerular cell,F14,-0.19612203538417816,77
atlas SP,Kidney glomerular cell,F15,0.6545417308807373,77
atlas SP,Kidney glomerular cell,F16,0.13237932324409485,77
atlas SP,Kidney glomerular cell,F17,0.36252763867378235,77
atlas SP,Kidney glomerular cell,F18,0.39463329315185547,77
atlas SP,Kidney glomerular cell,F19,0.003954106941819191,77
atlas SP,Kidney glomerular cell,F20,0.1448853313922882,77
atlas SP,Neural stem cell,F1,-0.5623832941055298,63
atlas SP,Neural stem cell,F2,-0.3589545786380768,63
atlas SP,Neural stem cell,F3,-0.18474867939949036,63
atlas SP,Neural stem cell,F4,-0.21752530336380005,63
atlas SP,Neural stem cell,F5,-0.32831233739852905,63
atlas SP,Neural stem cell,F6,-0.4113836884498596,63
atlas SP,Neural stem cell,F7,-0.1747143268585205,63
atlas SP,Neural stem cell,F8,0.0036947201006114483,63
atlas SP,Neural stem cell,F9,0.17920391261577606,63
atlas SP,Neural stem cell,F10,2.821113348007202,63
atlas SP,Neural stem cell,F11,-0.17756469547748566,63
atlas SP,Neural stem cell,F12,0.037264373153448105,63
atlas SP,Neural stem cell,F13,-0.47913438081741333,63
atlas SP,Neural stem cell,F14,-0.2891730070114136,63
atlas SP,Neural stem cell,F15,-0.07608868181705475,63
atlas SP,Neural stem cell,F16,-0.1464894860982895,63
atlas SP,Neural stem cell,F17,-0.1565479189157486,63
atlas SP,Neural stem cell,F18,-0.02063433825969696,63
atlas SP,Neural stem cell,F19,0.2058713585138321,63
atlas SP,Neural stem cell,F20,-0.08458403497934341,63
atlas SP,Other glial cell,F1,-0.5547428727149963,55
atlas SP,Other glial cell,F2,-0.3652779757976532,55
atlas SP,Other glial cell,F3,-0.5137202739715576,55
atlas SP,Other glial cell,F4,-0.27124500274658203,55
atlas SP,Other glial cell,F5,-0.3145013749599457,55
atlas SP,Other glial cell,F6,0.19712118804454803,55
atlas SP,Other glial cell,F7,-0.163813978433609,55
atlas SP,Other glial cell,F8,-0.3216950595378876,55
atlas SP,Other glial cell,F9,-0.178882896900177,55
atlas SP,Other glial cell,F10,1.9601078033447266,55
atlas SP,Other glial cell,F11,-0.09536699205636978,55
atlas SP,Other glial cell,F12,0.0378996804356575,55
atlas SP,Other glial cell,F13,-0.26139670610427856,55
atlas SP,Other glial cell,F14,-0.2234693020582199,55
atlas SP,Other glial cell,F15,-0.20752157270908356,55
atlas SP,Other glial cell,F16,-0.06773408502340317,55
atlas SP,Other glial cell,F17,-0.06153751537203789,55
atlas SP,Other glial cell,F18,0.021326741203665733,55
atlas SP,Other glial cell,F19,-0.11881864070892334,55
atlas SP,Other glial cell,F20,-0.0217122919857502,55
atlas SP,Pancreatic stellate cell,F1,-0.5737437605857849,40
atlas SP,Pancreatic stellate cell,F2,-0.4005788266658783,40
atlas SP,Pancreatic stellate cell,F3,-0.6116125583648682,40
atlas SP,Pancreatic stellate cell,F4,-0.3111880421638489,40
atlas SP,Pancreatic stellate cell,F5,-0.33732980489730835,40
atlas SP,Pancreatic stellate cell,F6,0.8125975728034973,40
atlas SP,Pancreatic stellate cell,F7,-0.21176791191101074,40
atlas SP,Pancreatic stellate cell,F8,-0.42996692657470703,40
atlas SP,Pancreatic stellate cell,F9,-0.0644722580909729,40
atlas SP,Pancreatic stellate cell,F10,1.7506523132324219,40
atlas SP,Pancreatic stellate cell,F11,-0.15707214176654816,40
atlas SP,Pancreatic stellate cell,F12,-0.11898589134216309,40
atlas SP,Pancreatic stellate cell,F13,-0.6027371883392334,40
atlas SP,Pancreatic stellate cell,F14,-0.32119306921958923,40
atlas SP,Pancreatic stellate cell,F15,1.0944416522979736,40
atlas SP,Pancreatic stellate cell,F16,-0.1400250345468521,40
atlas SP,Pancreatic stellate cell,F17,-0.15089747309684753,40
atlas SP,Pancreatic stellate cell,F18,-0.06917151808738708,40
atlas SP,Pancreatic stellate cell,F19,-0.15477542579174042,40
atlas SP,Pancreatic stellate cell,F20,-0.10467688739299774,40
atlas SP,Lung neuroendocrine cell,F1,-0.5587358474731445,3
atlas SP,Lung neuroendocrine cell,F2,-0.4262341558933258,3
atlas SP,Lung neuroendocrine cell,F3,-0.4234447777271271,3
atlas SP,Lung neuroendocrine cell,F4,-0.3202682435512543,3
atlas SP,Lung neuroendocrine cell,F5,-0.3145054876804352,3
atlas SP,Lung neuroendocrine cell,F6,-0.43043527007102966,3
atlas SP,Lung neuroendocrine cell,F7,-0.2330954223871231,3
atlas SP,Lung neuroendocrine cell,F8,-0.43747615814208984,3
atlas SP,Lung neuroendocrine cell,F9,-0.2554265856742859,3
atlas SP,Lung neuroendocrine cell,F10,1.545487403869629,3
atlas SP,Lung neuroendocrine cell,F11,-0.17737454175949097,3
atlas SP,Lung neuroendocrine cell,F12,-0.25325825810432434,3
atlas SP,Lung neuroendocrine cell,F13,0.5499833822250366,3
atlas SP,Lung neuroendocrine cell,F14,-0.2919175326824188,3
atlas SP,Lung neuroendocrine cell,F15,-0.28633424639701843,3
atlas SP,Lung neuroendocrine cell,F16,-0.14329320192337036,3
atlas SP,Lung neuroendocrine cell,F17,-0.23483778536319733,3
atlas SP,Lung neuroendocrine cell,F18,-0.38379719853401184,3
atlas SP,Lung neuroendocrine cell,F19,-0.48866841197013855,3
atlas SP,Lung neuroendocrine cell,F20,-0.10869341343641281,3
logit homo,Cortical excitatory neuron,F1,1.2998884916305542,30868
logit homo,Cortical excitatory neuron,F2,-0.900980532169342,30868
logit homo,Cortical excitatory neuron,F3,0.10688789933919907,30868
logit homo,Cortical excitatory neuron,F4,-0.0682787075638771,30868
logit homo,Cortical excitatory neuron,F5,0.16473299264907837,30868
logit homo,Cortical excitatory neuron,F6,-0.20657245814800262,30868
logit homo,Cortical excitatory neuron,F7,-0.06216218322515488,30868
logit homo,Cortical excitatory neuron,F8,0.07665146887302399,30868
logit homo,Cortical excitatory neuron,F9,0.19610436260700226,30868
logit homo,Cortical excitatory neuron,F10,0.25261667370796204,30868
logit homo,Cortical excitatory neuron,F11,-0.8729038238525391,30868
logit homo,Cortical excitatory neuron,F12,-0.03432544693350792,30868
logit homo,Cortical excitatory neuron,F13,-0.29910311102867126,30868
logit homo,Inhibitory neuron,F1,1.1624034643173218,17259
logit homo,Inhibitory neuron,F2,1.9223772287368774,17259
logit homo,Inhibitory neuron,F3,-0.20550982654094696,17259
logit homo,Inhibitory neuron,F4,-0.006225804798305035,17259
logit homo,Inhibitory neuron,F5,-0.17941653728485107,17259
logit homo,Inhibitory neuron,F6,0.031377822160720825,17259
logit homo,Inhibitory neuron,F7,-0.23354190587997437,17259
logit homo,Inhibitory neuron,F8,-0.26127108931541443,17259
logit homo,Inhibitory neuron,F9,-0.3474806547164917,17259
logit homo,Inhibitory neuron,F10,-0.53779137134552,17259
logit homo,Inhibitory neuron,F11,-0.786300778388977,17259
logit homo,Inhibitory neuron,F12,0.09799981862306595,17259
logit homo,Inhibitory neuron,F13,0.5755898356437683,17259
logit homo,Microglia,F1,-0.791608989238739,12042
logit homo,Microglia,F2,0.6726505756378174,12042
logit homo,Microglia,F3,0.042782071977853775,12042
logit homo,Microglia,F4,-0.17772157490253448,12042
logit homo,Microglia,F5,-0.3823258876800537,12042
logit homo,Microglia,F6,0.07621495425701141,12042
logit homo,Microglia,F7,-0.773591160774231,12042
logit homo,Microglia,F8,0.3911534547805786,12042
logit homo,Microglia,F9,-0.8496391177177429,12042
logit homo,Microglia,F10,1.5325156450271606,12042
logit homo,Microglia,F11,0.7856993675231934,12042
logit homo,Microglia,F12,-1.0045595169067383,12042
logit homo,Microglia,F13,-1.4446760416030884,12042
logit homo,B cell,F1,-0.753233015537262,8620
logit homo,B cell,F2,-0.14188288152217865,8620
logit homo,B cell,F3,-0.14314262568950653,8620
logit homo,B cell,F4,-0.1540716290473938,8620
logit homo,B cell,F5,0.07446345686912537,8620
logit homo,B cell,F6,-0.34388360381126404,8620
logit homo,B cell,F7,0.7313719987869263,8620
logit homo,B cell,F8,0.052082933485507965,8620
logit homo,B cell,F9,0.4970877468585968,8620
logit homo,B cell,F10,-1.1114022731781006,8620
logit homo,B cell,F11,0.8765785098075867,8620
logit homo,B cell,F12,-1.366329550743103,8620
logit homo,B cell,F13,0.058249302208423615,8620
logit homo,Skin epithelial cell,F1,-0.8800884485244751,7347
logit homo,Skin epithelial cell,F2,-0.03353961929678917,7347
logit homo,Skin epithelial cell,F3,-0.13307775557041168,7347
logit homo,Skin epithelial cell,F4,0.3918536305427551,7347
logit homo,Skin epithelial cell,F5,-0.5250142812728882,7347
logit homo,Skin epithelial cell,F6,-0.4724503457546234,7347
logit homo,Skin epithelial cell,F7,-0.8919584155082703,7347
logit homo,Skin epithelial cell,F8,2.20432710647583,7347
logit homo,Skin epithelial cell,F9,1.3133279085159302,7347
logit homo,Skin epithelial cell,F10,0.012635327875614166,7347
logit homo,Skin epithelial cell,F11,-0.0349261537194252,7347
logit homo,Skin epithelial cell,F12,1.0586249828338623,7347
logit homo,Skin epithelial cell,F13,0.9949802160263062,7347
logit homo,Endothelial cell,F1,-0.716291606426239,7044
logit homo,Endothelial cell,F2,-0.5156937837600708,7044
logit homo,Endothelial cell,F3,0.4316999614238739,7044
logit homo,Endothelial cell,F4,2.1702685356140137,7044
logit homo,Endothelial cell,F5,1.0837996006011963,7044
logit homo,Endothelial cell,F6,0.12348797917366028,7044
logit homo,Endothelial cell,F7,-0.5091893672943115,7044
logit homo,Endothelial cell,F8,-0.648090124130249,7044
logit homo,Endothelial cell,F9,-1.1775202751159668,7044
logit homo,Endothelial cell,F10,-0.6686254143714905,7044
logit homo,Endothelial cell,F11,0.740877628326416,7044
logit homo,Endothelial cell,F12,0.43077632784843445,7044
logit homo,Endothelial cell,F13,0.07296164333820343,7044
logit homo,Mesenchymal stem cell,F1,-0.8948089480400085,4755
logit homo,Mesenchymal stem cell,F2,-0.727679431438446,4755
logit homo,Mesenchymal stem cell,F3,-0.26977381110191345,4755
logit homo,Mesenchymal stem cell,F4,-1.6652861833572388,4755
logit homo,Mesenchymal stem cell,F5,-0.8759741187095642,4755
logit homo,Mesenchymal stem cell,F6,-0.3377388119697571,4755
logit homo,Mesenchymal stem cell,F7,0.1500954031944275,4755
logit homo,Mesenchymal stem cell,F8,-0.9788155555725098,4755
logit homo,Mesenchymal stem cell,F9,-1.179093837738037,4755
logit homo,Mesenchymal stem cell,F10,-0.2658501863479614,4755
logit homo,Mesenchymal stem cell,F11,-0.08899925649166107,4755
logit homo,Mesenchymal stem cell,F12,1.567628264427185,4755
logit homo,Mesenchymal stem cell,F13,0.16542047262191772,4755
logit homo,Fibroblast,F1,-0.882011353969574,4600
logit homo,Fibroblast,F2,-0.5840928554534912,4600
logit homo,Fibroblast,F3,-0.12437935173511505,4600
logit homo,Fibroblast,F4,-1.543250322341919,4600
logit homo,Fibroblast,F5,-0.7396765947341919,4600
logit homo,Fibroblast,F6,-0.3022434413433075,4600
logit homo,Fibroblast,F7,0.5129828453063965,4600
logit homo,Fibroblast,F8,-0.760047972202301,4600
logit homo,Fibroblast,F9,-1.3930821418762207,4600
logit homo,Fibroblast,F10,-0.266391396522522,4600
logit homo,Fibroblast,F11,-0.018494002521038055,4600
logit homo,Fibroblast,F12,1.5622813701629639,4600
logit homo,Fibroblast,F13,0.09412388503551483,4600
logit homo,Hippocampal neuron,F1,1.0305098295211792,4476
logit homo,Hippocampal neuron,F2,-0.5838750004768372,4476
logit homo,Hippocampal neuron,F3,-0.6257402300834656,4476
logit homo,Hippocampal neuron,F4,-0.32388049364089966,4476
logit homo,Hippocampal neuron,F5,0.902091383934021,4476
logit homo,Hippocampal neuron,F6,1.5726003646850586,4476
logit homo,Hippocampal neuron,F7,0.089373879134655,4476
logit homo,Hippocampal neuron,F8,0.213202565908432,4476
logit homo,Hippocampal neuron,F9,0.0939381942152977,4476
logit homo,Hippocampal neuron,F10,0.24801145493984222,4476
logit homo,Hippocampal neuron,F11,-0.5700053572654724,4476
logit homo,Hippocampal neuron,F12,-0.03006470389664173,4476
logit homo,Hippocampal neuron,F13,0.032380346208810806,4476
logit homo,T cell,F1,-0.7785071730613708,3571
logit homo,T cell,F2,-0.21418258547782898,3571
logit homo,T cell,F3,-0.5290343165397644,3571
logit homo,T cell,F4,-0.2341316044330597,3571
logit homo,T cell,F5,0.022383006289601326,3571
logit homo,T cell,F6,-0.12784913182258606,3571
logit homo,T cell,F7,0.6866304278373718,3571
logit homo,T cell,F8,0.02911660633981228,3571
logit homo,T cell,F9,0.6680417656898499,3571
logit homo,T cell,F10,-1.3869531154632568,3571
logit homo,T cell,F11,0.7498080134391785,3571
logit homo,T cell,F12,-1.267886757850647,3571
logit homo,T cell,F13,0.13535483181476593,3571
logit homo,Intestinal epithelial cell,F1,-0.5344380736351013,3016
logit homo,Intestinal epithelial cell,F2,-0.16766305267810822,3016
logit homo,Intestinal epithelial cell,F3,-0.7421832084655762,3016
logit homo,Intestinal epithelial cell,F4,1.2591794729232788,3016
logit homo,Intestinal epithelial cell,F5,-0.8211747407913208,3016
logit homo,Intestinal epithelial cell,F6,-0.11095667630434036,3016
logit homo,Intestinal epithelial cell,F7,0.7648003697395325,3016
logit homo,Intestinal epithelial cell,F8,-1.3477455377578735,3016
logit homo,Intestinal epithelial cell,F9,1.2580305337905884,3016
logit homo,Intestinal epithelial cell,F10,1.3279438018798828,3016
logit homo,Intestinal epithelial cell,F11,0.9701904654502869,3016
logit homo,Intestinal epithelial cell,F12,-0.022015633061528206,3016
logit homo,Intestinal epithelial cell,F13,1.1146539449691772,3016
logit homo,T cell precursor,F1,-0.8292551636695862,3002
logit homo,T cell precursor,F2,-0.02453460544347763,3002
logit homo,T cell precursor,F3,0.103495754301548,3002
logit homo,T cell precursor,F4,-0.5978779792785645,3002
logit homo,T cell precursor,F5,0.5181680917739868,3002
logit homo,T cell precursor,F6,-0.10439243912696838,3002
logit homo,T cell precursor,F7,0.6577453017234802,3002
logit homo,T cell precursor,F8,-0.06420488655567169,3002
logit homo,T cell precursor,F9,0.874940812587738,3002
logit homo,T cell precursor,F10,-1.4465452432632446,3002
logit homo,T cell precursor,F11,0.5321059226989746,3002
logit homo,T cell precursor,F12,-1.2309871912002563,3002
logit homo,T cell precursor,F13,-0.05908511206507683,3002
logit homo,Granulocyte,F1,-0.5065312385559082,2860
logit homo,Granulocyte,F2,-0.1959829479455948,2860
logit homo,Granulocyte,F3,-0.5679532885551453,2860
logit homo,Granulocyte,F4,0.19020214676856995,2860
logit homo,Granulocyte,F5,-0.35986247658729553,2860
logit homo,Granulocyte,F6,0.31909942626953125,2860
logit homo,Granulocyte,F7,-0.06629670411348343,2860
logit homo,Granulocyte,F8,-0.577650785446167,2860
logit homo,Granulocyte,F9,0.15400858223438263,2860
logit homo,Granulocyte,F10,-0.6102029085159302,2860
logit homo,Granulocyte,F11,1.4775692224502563,2860
logit homo,Granulocyte,F12,-1.246985673904419,2860
logit homo,Granulocyte,F13,-0.1978542059659958,2860
logit homo,Hematopoietic stem cell,F1,-0.9110467433929443,2748
logit homo,Hematopoietic stem cell,F2,0.7215805649757385,2748
logit homo,Hematopoietic stem cell,F3,3.054539203643799,2748
logit homo,Hematopoietic stem cell,F4,-1.4994145631790161,2748
logit homo,Hematopoietic stem cell,F5,1.3062880039215088,2748
logit homo,Hematopoietic stem cell,F6,0.852411150932312,2748
logit homo,Hematopoietic stem cell,F7,0.06649579107761383,2748
logit homo,Hematopoietic stem cell,F8,-0.7116683125495911,2748
logit homo,Hematopoietic stem cell,F9,1.4857304096221924,2748
logit homo,Hematopoietic stem cell,F10,-0.36837947368621826,2748
logit homo,Hematopoietic stem cell,F11,-0.5164286494255066,2748
logit homo,Hematopoietic stem cell,F12,0.046745914965867996,2748
logit homo,Hematopoietic stem cell,F13,-0.3714739680290222,2748
logit homo,Other immune cell,F1,-0.6802663803100586,2562
logit homo,Other immune cell,F2,-0.08442952483892441,2562
logit homo,Other immune cell,F3,-0.4923381209373474,2562
logit homo,Other immune cell,F4,-0.1510642170906067,2562
logit homo,Other immune cell,F5,-0.14832495152950287,2562
logit homo,Other immune cell,F6,-0.10155939310789108,2562
logit homo,Other immune cell,F7,-0.372616171836853,2562
logit homo,Other immune cell,F8,-0.1166154220700264,2562
logit homo,Other immune cell,F9,0.2568783462047577,2562
logit homo,Other immune cell,F10,-0.12684427201747894,2562
logit homo,Other immune cell,F11,0.9281847476959229,2562
logit homo,Other immune cell,F12,-0.7922458648681641,2562
logit homo,Other immune cell,F13,-0.3426794409751892,2562
